latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
2.9939444,4.0444546,1.289359,0.0,2.8485756,1.2284576,2.0457964,2.5187054,0.0,1.560434,1.6772292,0.8263515,0.8815088,0.0,0.0,2.7110538,1.4473599,2.0819764,2.535158,2.561858,-0.008050661,-0.48272598
2.857257,4.3113666,0.9465857,0.0,1.6758685,2.0680614,4.0392585,3.3810525,0.0,3.155833,1.5485897,1.3710878,2.022779,0.0,0.0,2.838004,0.83726215,2.5713453,3.1001728,3.8076873,-0.5219345,-0.81158346
1.2222105,2.6741524,1.5869523,0.0,3.2673483,2.3065457,3.1171868,2.1870358,0.0,3.6279404,2.0047958,2.0399408,3.4872007,0.0,0.0,3.1981308,3.9865143,3.7760406,2.2473075,1.3404562,0.1445806,-0.3401817
1.6645412,2.3451595,0.43804267,0.0,2.2857165,3.5008304,1.957646,3.2353873,0.0,2.2413795,3.4476948,1.220124,2.442371,0.0,0.0,1.0072514,3.0811198,2.4064126,1.9687291,2.024026,-0.17548057,-0.40439835
4.3747287,1.9089023,0.17199482,0.0,1.5652516,1.8190954,2.7285905,2.5726643,0.0,3.0075858,1.5157467,1.5190125,2.3210535,0.0,0.0,1.3071637,2.3534577,3.0617871,2.1833985,2.4149559,-0.37355164,-0.28456223
5.789548,4.4889994,0.56802076,0.0,3.2730875,2.4491513,2.4429958,2.7960138,0.0,1.5877883,3.1803732,1.232405,1.5114303,0.0,0.0,2.6430662,1.8739493,2.1084075,2.566173,3.1635866,-1.0850433,-1.0375836
2.314522,2.4858735,0.98525804,0.0,1.6213925,1.1235381,3.8108528,2.7559338,0.0,1.2472463,3.8239837,1.0131892,1.65089,0.0,0.0,2.3206248,1.8172894,2.8608105,2.5501316,4.005992,-0.31661808,-0.53570634
2.1172009,2.7773798,0.30512995,0.0,1.7024391,2.814084,1.6981945,2.7246892,0.0,0.7078209,1.9980044,1.5532265,0.35071972,0.0,0.0,2.2732594,2.1562924,2.9330225,2.764825,1.6711087,0.18171063,-0.18743406
4.5162544,2.2660856,0.9345471,0.0,3.4560847,2.8720393,2.39424,0.2567998,0.0,1.8953813,3.3049524,2.2814424,2.0124767,0.0,0.0,1.6538188,2.3007045,2.7307394,2.289574,3.037959,-1.3522371,-1.0894151
3.3781247,0.4411597,0.7693744,0.0,1.446277,1.6262928,1.4078331,2.1999435,0.0,2.128351,2.2837763,1.0295204,2.287041,0.0,0.0,2.0403259,2.34589,4.3441005,2.0880015,3.995197,-0.44351533,0.8442918
3.5881515,4.0974298,1.5927056,0.0,1.8958565,0.76029795,3.5890617,3.146935,0.0,1.5666586,3.5355952,1.4131352,0.9713437,0.0,0.0,3.4373221,1.0166687,3.225721,2.3203745,4.1676283,-0.22374731,-0.5511153
1.5289338,2.1293528,0.5759968,0.0,1.7401615,2.7461464,1.0694078,2.367535,0.0,1.9174129,1.6395109,1.8037175,1.4080583,0.0,0.0,2.0830855,2.521312,3.0273864,1.5611694,1.0890601,0.59929866,0.2353995
5.527031,4.6755896,2.1354325,0.0,3.0551462,0.5704337,2.5847123,2.5351887,0.0,2.420594,2.552274,0.98636055,1.671259,0.0,0.0,4.020774,2.1739306,3.4609132,1.5958644,3.4340281,0.6202006,0.10929052
1.6196442,2.3944852,0.40172452,0.0,4.025994,2.9468613,2.4782634,1.6952943,0.0,2.0009387,2.7862732,1.6853184,2.732298,0.0,0.0,2.9887266,3.8462741,2.651896,0.9407603,1.5948586,-0.21807387,-0.62448716
3.762275,3.0264907,1.3934647,0.0,2.990188,1.9280053,1.2391198,2.108782,0.0,0.74860555,2.9025435,1.6053288,0.27136242,0.0,0.0,3.2874076,2.0572147,4.6095386,2.764732,4.064462,0.5770527,0.38915414
1.2419136,2.9840417,1.3781183,0.0,2.9642408,1.8919603,2.1284509,3.242695,0.0,2.545519,2.8613966,1.7155814,2.1912298,0.0,0.0,1.910159,1.0177989,1.4226431,2.4076502,3.355624,-0.8755469,-0.97626305
2.8527138,2.6306071,0.61480045,0.0,1.6198843,3.4150994,1.833402,2.5938919,0.0,1.910546,2.6559453,1.9414294,1.7185144,0.0,0.0,2.6243033,0.47338217,2.8286834,3.1340861,3.8675106,-1.1537638,-0.9822093
1.2354909,1.3454183,1.1788443,0.0,1.5602853,2.897281,1.5806935,2.0237212,0.0,2.6469283,2.326548,2.0903163,2.369818,0.0,0.0,1.6858315,1.6775692,4.019506,2.4941657,3.8016963,-0.5356567,-0.30853906
3.3681066,1.2483963,1.2801652,0.0,4.2646255,2.1504543,2.8013387,1.6496427,0.0,2.7791643,5.188026,2.2735195,3.0204463,0.0,0.0,1.026795,3.7176256,3.3502746,1.7204777,2.2539678,-1.2965908,-1.0753183
1.6980908,1.348038,1.2860723,0.0,2.3421168,3.2530007,2.0034108,1.937712,0.0,2.8894236,2.9683838,3.214574,2.2942948,0.0,0.0,1.9134563,2.1626344,3.9276896,3.3857372,2.167179,-1.3235673,-1.0518721
2.0807867,2.0336602,1.780343,0.0,4.628782,1.5930427,1.6836734,0.68622726,0.0,1.493331,2.5084274,1.881423,1.7078191,0.0,0.0,2.4946744,2.553705,2.9403908,2.5978515,2.9784367,-0.4564266,-0.77459836
3.3535392,2.0817597,1.0775692,0.0,1.828566,0.81140685,2.2965965,2.5330997,0.0,1.1202879,2.6751862,1.6090991,0.47283426,0.0,0.0,1.4936391,1.3059297,3.6198714,2.825716,3.9846387,0.14756958,0.34550256
2.956969,2.290128,1.1656271,0.0,3.459921,2.1546347,1.5859727,0.16988686,0.0,1.0179212,3.3993995,1.0548007,1.233279,0.0,0.0,2.2173681,1.8436625,2.6650198,1.8357064,2.5243726,-0.83713394,-0.9260777
3.0370367,0.5365323,1.4279915,0.0,3.5538316,0.96269673,2.5807962,1.8196472,0.0,2.5377355,3.9145184,1.9915159,1.770721,0.0,0.0,0.9411898,2.3413591,4.5124946,2.4989126,3.1453738,-0.4997955,-0.3766595
1.0508178,2.5243344,1.6102846,0.0,3.1669536,2.694237,2.3305173,3.4177911,0.0,3.179211,3.158446,2.0561442,3.3005219,0.0,0.0,1.0910928,4.379619,3.032134,2.6093538,2.2114363,0.58108145,0.084667295
5.097682,2.6511016,0.5777999,0.0,2.2127643,1.1307515,2.1815152,3.2934406,0.0,0.7096351,3.0592666,0.81817603,0.8621245,0.0,0.0,3.3541672,3.0689974,4.331943,2.687129,2.9697566,0.22578381,0.44412196
3.9625995,5.252951,1.9882841,0.0,2.2052906,1.6957905,1.7827928,2.7029371,0.0,1.6377008,2.213227,1.5049747,1.0176356,0.0,0.0,3.9357586,2.0799189,3.2044458,1.6109535,4.3555374,2.0471203,1.7602618
2.3820822,1.8165498,1.4201502,0.0,0.794994,1.1470946,1.940799,1.9635311,0.0,2.382112,1.023366,2.3224053,2.078104,0.0,0.0,2.8703754,2.733112,3.6269767,1.7772568,2.3574898,0.78539187,0.6687572
1.643182,2.0402515,0.5872914,0.0,1.1600189,2.3213673,3.7711954,3.9496105,0.0,2.4751089,2.926914,2.0887606,2.4799166,0.0,0.0,1.5259856,2.2635067,3.0898857,3.0261097,3.9441512,0.056172326,-0.0168982
5.169651,3.6462343,1.662539,0.0,7.0700445,2.80734,1.8474776,2.3140082,0.0,1.6770507,5.0170197,1.9156764,2.7536643,0.0,0.0,4.5568657,6.065624,4.045362,2.5720623,1.5756497,-0.9723908,-1.0094523
2.2699773,3.3639588,1.4281049,0.0,1.8542337,0.80777115,2.1919777,2.720131,0.0,2.5594642,1.2617474,0.8026443,1.7577618,0.0,0.0,2.7039547,1.4086958,2.2135372,1.7807461,2.356086,0.6334392,0.086472146
4.465734,4.2909746,1.5976732,0.0,0.6240053,1.8804227,3.710703,2.8135724,0.0,3.4342456,0.5762215,2.5441232,1.8673075,0.0,0.0,2.896762,2.5788586,4.6725307,3.6332498,3.41411,0.6884362,0.46926206
