latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
-0.40748155,1.3753103,1.4005367,-0.1634306,0.04959532,-0.41118908,1.7763284,-4.1235642,1.6891226,1.9123194,-0.33699054,-1.9128996,-0.69032395,-0.26121372,-2.5875216,-1.8558362,-1.9107994,1.7134491,0.3941273,-3.941805,-0.919907969,-0.598368113
-1.1689317,0.9847102,2.3001947,1.0741465,1.0407853,2.0270889,1.9230111,-3.3084085,2.5361073,2.6387753,1.0612382,-0.5140454,-0.29388952,-0.46443212,-0.5933953,-0.9821019,-0.08782054,0.7978994,-0.34633082,-3.0770617,-1.333152182,-1.112854914
-0.21175008,1.1483091,2.998674,-0.0071959533,-0.4621461,-0.10422824,2.6018884,-5.2696214,4.243356,2.7770813,-0.0174203,-2.0380816,1.07922,1.6929235,-0.28746453,-0.88701123,-0.72841984,2.260273,0.738848,-3.2505207,-0.007395474,0.273796393
-1.3697213,0.5520433,1.4807843,0.19217896,0.3274966,0.32838464,2.3206897,-3.3908823,2.7524183,3.4887207,1.2949708,-2.5490773,0.47002625,-0.120596744,-0.16371886,-1.0662582,-0.21790808,1.7764838,-0.94417083,-3.6107166,-0.98326352,-0.956576291
-0.059408218,1.2178907,1.7506622,0.89287513,0.1849905,0.0506466,3.340464,-3.3879974,3.0282516,3.361419,-0.084886596,-1.3656847,0.48508722,0.41510847,0.24411085,-1.5288565,-0.6647271,1.1151352,0.9116723,-3.6056674,-1.330971362,-1.105372703
-0.2782107,-0.3333776,2.0383646,2.1343277,0.39837712,0.9208464,3.0046742,-5.85019,4.0019903,1.9437017,0.50319195,-1.2478646,0.73517436,0.7780792,-1.352221,1.3392067,-1.806546,2.8676374,1.5158261,-4.4112353,0.574667867,-0.010906737
-1.158818,2.558995,1.6966256,-0.6103323,0.70999,0.24713935,0.8484322,-3.896355,2.102235,1.462434,1.4907606,-3.5410376,-0.3511107,-0.15089889,-0.5593926,-1.658663,-0.4477817,1.8193021,1.2936602,-2.9638515,0.831202226,2.091466028
-0.37446797,0.75326467,1.5843631,-0.17048728,-0.1582227,0.3377328,3.4360738,-4.3017344,4.8284273,2.1636958,0.7193767,-2.96753,0.9796525,-0.32067087,0.0020164028,-0.659601,-0.160204,1.8581933,0.24399579,-2.3027053,-0.79033752,-0.659027347
0.6779146,0.68677723,1.7269145,1.1949852,-0.5017169,0.46877384,3.975563,-5.018966,5.20493,2.8302553,-1.516451,-1.3681163,1.1091768,-0.2706382,-1.8087629,-0.9146666,-1.3678219,2.5122063,1.9569354,-4.0123296,-1.29995636,-1.085154472
-1.0235463,1.0939858,2.3995476,-0.32779244,0.21103872,-0.45611262,2.2396133,-5.040494,3.3547666,3.142922,1.2874792,-2.001689,-0.44730392,0.64526594,-0.20018288,-0.61966276,-0.43632722,2.0440905,-1.2002772,-3.7362223,-0.155348432,-0.132012532
-1.202066,2.348062,2.6521182,-0.10899318,0.61537826,1.9245977,1.4125453,-3.476677,3.711774,2.6033525,0.8762876,-1.6465324,-0.35153267,-0.9395822,-0.6711603,-1.9922254,0.80959654,1.613071,0.2864081,-2.6091497,-0.815503833,-0.787194907
-0.8374964,1.9479232,3.2491002,-0.8132482,-0.05092305,2.1399422,0.96268713,-5.466304,4.3595467,2.2171302,1.529972,-2.8823173,1.2026738,-0.106242314,-0.9822278,-0.8457225,1.1095908,2.4335022,0.66695416,-2.8576176,0.501132206,0.941388033
-1.0378523,1.2771794,1.5301946,0.1536904,0.6839521,0.45262134,2.9387658,-3.5416074,2.758515,3.0226967,1.5547669,-2.8320599,0.2952071,-0.3200319,0.3550218,-1.4115369,-0.28048763,0.988267,-0.06593527,-3.381096,-0.882710992,-0.912698533
-1.7263169,1.5803586,1.48116,0.088700615,0.83326805,0.7357141,0.33644268,-2.8962636,1.9836318,2.0755985,0.37621,-2.0054271,-0.8170064,-0.31236464,-1.6594447,-1.7308025,-0.7178778,1.9403359,-0.0779599,-2.921604,-0.40362417,-0.506942089
-0.3380522,1.7943641,1.7417939,-0.47167742,-0.4124154,0.9016974,1.2200948,-3.623923,1.5434068,1.9166921,1.1821634,-2.6734543,0.42574933,-1.1435982,-1.0417048,-1.5726285,-0.029638136,1.679286,0.9921793,-3.3148348,-0.034844587,0.143429083
-0.6573881,-0.45658037,2.1886144,1.0877812,-0.31791806,1.3748815,3.9314308,-4.908949,4.033094,3.3540971,1.1960495,-2.556006,1.6805271,-0.3029213,-0.35147372,-0.40002137,-0.6583273,1.7925419,-0.3614903,-3.795308,-1.367567014,-1.114988722
-0.20139943,1.4944919,0.22909752,-0.42151976,0.107995234,0.53927433,1.3329941,-3.1778603,3.1171854,1.4355099,0.7670661,-2.562434,0.3667463,-1.5037282,-0.97846454,-0.5488175,0.5516601,2.3048956,1.1915368,-2.544527,-0.680819456,-0.27375172
