latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
1.321764,-0.15641719,-0.78396475,-0.70764637,0.6856729,2.347878,3.0009546,-0.382492,-0.037471116,-1.5134135,-2.2274477,-1.7178986,-1.8094594,-0.38481677,1.0753112,0.060301583,-1.3423452,-0.97060126,-1.4064708,-1.0220094,0.729901318,1.868060885
2.437923,0.47344753,-0.32560304,-0.4747493,0.3894057,1.0519063,2.629626,-0.107875764,-2.2130423,0.3861783,-0.46017382,-1.6485281,-1.3653796,-0.6768507,0.5466825,-0.037339717,-0.6168935,0.5233107,-1.3979301,-0.82131493,-1.444729179,-1.122553859
1.3227721,0.08280651,-0.5987601,-0.07509907,1.0538299,1.6685704,1.8869698,-0.22635725,-1.1049545,0.5094979,-1.0506598,-0.46179676,-0.7944876,-0.83127475,0.7717025,0.3149647,-1.0106318,0.35144803,-1.4130305,-0.69875216,-0.878362917,-0.640791554
0.9999599,0.25385618,-0.97861767,0.9340272,-0.15909033,0.98354775,2.2608957,0.6039364,-1.7875777,-1.6491718,-1.144385,-1.1925672,-1.7480958,-1.8858147,0.51591635,-0.2261382,-0.6736374,-0.25654587,0.050160572,-0.55661905,1.073760193,0.540989717
0.98214763,0.88568413,-1.4536083,0.90984225,1.3999583,1.8211137,1.9754581,1.0607741,-2.8060758,-1.5179142,-2.273657,-0.80750227,-2.8145175,-1.6889392,1.2091728,-1.675629,-2.3287318,0.3956399,-0.10561495,-0.5111532,1.92869002,1.670304697
2.6212595,-0.023053046,-0.16194688,-0.5817112,-0.20418921,1.4547846,3.3715365,-0.3452987,-1.1546792,0.011612182,-0.93843675,-1.9565068,-1.0620767,-0.70731974,0.8191763,0.5936794,-0.6124338,-0.13415697,-1.490457,-0.9971204,-1.043920039,-0.931545795
1.607599,-1.038527,-1.1305838,0.29565075,1.0857123,2.1641712,3.1183307,-0.22901848,-1.5203092,-0.5028651,-1.9962996,0.02340272,-1.6943709,-2.0318496,0.5434817,-0.858455,-2.1728826,0.36822686,-1.3208085,-0.5089033,1.252943994,2.042550862
1.9073756,2.2315693,-1.7370828,-0.3925145,3.4689214,2.7275245,1.8521929,-0.25669774,-3.895528,-0.76658523,-1.8230977,-0.8461772,-3.4379451,-0.35267913,1.1946617,-1.4580116,-1.5618567,1.5443392,-2.4602418,-1.5305375,-1.209167003,-0.992853316
0.839877,1.8499382,-1.3053919,0.8274297,0.035507284,2.2384622,2.4046419,0.4096039,-1.4114449,-1.8865075,-1.4856063,-2.2755356,-1.7806469,-1.3750317,1.7343799,1.5357488,0.21028762,-0.8172295,-0.9851475,-1.6752646,-0.193527451,-0.579688099
2.967042,0.061141882,0.10617735,-0.15804857,-0.9325205,1.2999848,3.340771,0.3749928,-1.2570015,-0.20461534,-1.8291326,-2.564696,-1.0305157,-1.0594404,1.5444161,0.25699884,-1.3858838,-0.73850566,-0.44833493,-0.8610124,-0.547518802,-0.504234703
1.0616732,1.4087623,-0.6320963,0.36730522,0.024683606,1.9490215,1.7181263,0.5381261,-0.6109979,-1.1140904,-2.0162537,-2.1814446,-1.2356536,-0.528455,2.0524964,0.8882793,-0.6926689,-0.9298977,-0.39236262,-1.2378585,0.161854922,-0.147289325
0.2265774,0.036534064,-1.463569,0.30001804,0.1659615,2.154475,3.1860995,0.14878368,-0.16988212,-1.4392761,-1.3352851,-1.1733191,-1.237991,-1.4073733,0.99401003,0.91094846,-0.50006336,-0.9291332,-1.1051489,-0.4516614,1.129014589,0.871111943
3.2278,0.6499535,0.20942172,-0.76262665,-0.3135421,1.7622457,3.107849,-0.50894475,-1.055055,-0.46213362,-1.6504389,-2.6845868,-1.4224824,-0.101908706,1.5299249,0.7033735,-0.553288,-0.41947296,-1.4317111,-1.7573056,-1.121657455,-0.971602575
-0.05840952,0.95097476,-1.6136893,1.342681,0.8540257,1.7162542,1.8239107,0.5682379,-1.88035,-0.65396976,-1.0095477,-0.26947856,-1.2299191,-2.1454973,1.0310043,0.8542943,-0.41526598,0.006062884,-0.73412687,-0.7820455,0.564841475,0.03678124
1.225279,-0.041611683,-0.47303662,-0.36100665,0.670226,2.1710513,2.091504,0.04480668,-0.008510981,-0.729964,-2.5565813,-1.4910455,-1.2690821,-0.4218387,1.5017806,0.07813722,-1.8552837,-0.89220965,-0.83588094,-0.8817816,-0.036391844,1.137450256
1.644703,-0.69765615,-0.48334536,-0.20045084,-0.17386459,1.7076643,3.209866,0.23984414,-0.48108667,-0.96082866,-2.1674888,-1.8237159,-1.3197374,-1.3402269,0.9897167,0.06951514,-1.7513568,-1.0480945,-0.6461938,-0.60154957,1.279527072,1.864034529
