latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
-0.14030558,-1.6248485,2.8822124,-0.009042814,0.7029032,1.1028311,0.510315,2.8079007,1.2197753,1.0227109,-2.850157,-1.388231,2.2601924,0.29388395,0.3179065,-0.37544823,2.0652688,-1.7353063,3.304139,-0.80730844,-0.17548057,-0.40439835
0.84775525,-0.7540013,2.7446082,-0.07992722,0.56274223,2.9175067,1.0620819,2.494451,0.23228762,-0.48004875,-1.7273719,-0.43425298,2.60728,-1.1053712,0.17609581,1.7968026,1.3922671,-2.2050807,1.4357109,-1.5874982,-0.37355164,-0.28456223
1.989854,-1.5794559,2.5345411,-0.8359583,1.6898444,2.4604955,-0.5977613,1.0208592,0.56592166,-0.06174154,-3.5985944,0.075664625,2.7112386,-0.09724454,-1.3082035,1.1561302,2.7982821,-2.6133566,1.358593,-2.98841,-1.0850433,-1.0375836
0.1604819,-2.394373,1.8938954,0.7744558,1.8110284,1.3462727,1.6387218,-0.06117308,1.6528628,0.79235566,-3.022486,0.3898571,2.7835124,-1.3070993,0.43080777,0.69300723,1.0199889,-3.0440242,2.1723435,-1.0082613,-0.31661808,-0.53570634
0.1015387,-0.37243533,1.7157993,-0.12172449,1.7795141,1.466451,-0.098628685,0.92206633,-0.09241443,0.8475178,-2.2872794,-0.8422124,2.1087499,0.61472833,0.5269607,0.67877436,1.2253165,-1.781678,3.3930056,-2.1501372,0.18171063,-0.18743406
2.1720052,-1.8901465,3.8210182,-0.6086151,0.3300308,2.9910204,-0.1366817,1.6142014,0.012946412,0.68822646,-2.996703,0.17534074,2.713487,-1.8115952,-0.7630236,-0.96449697,0.82471836,-1.7782961,2.252238,-2.3835373,-1.3522371,-1.0894151
1.245803,-1.045781,1.8986738,1.0968524,-0.64739114,2.1990812,0.852738,1.854592,-0.029969547,0.053244747,-2.4851422,0.5960782,3.2776322,-0.9181079,1.1567343,0.7999319,-0.029909246,-3.0149045,2.1657114,-1.5542617,-0.44351533,0.8442918
0.6680189,-3.0621805,1.4635422,0.17234387,1.8772868,2.6528287,0.9252492,-0.78789634,1.8202024,0.37792462,-3.6778004,0.38910097,2.7734787,-0.67088354,-0.105873,1.9818989,1.3827693,-4.047106,2.2196293,-2.037487,-0.22374731,-0.5511153
-0.354526,-0.80831164,2.058836,-0.08824161,0.36856875,2.1403475,-0.3009649,1.936099,0.254452,0.72831714,-1.5223037,-0.9658173,2.0124328,0.8624295,0.36286741,0.37472448,0.78552735,-1.6996341,3.4426763,-1.3561993,0.59929866,0.2353995
1.0917308,-2.4957242,1.9672706,-0.6062589,0.91799957,4.31893,-0.68766373,0.2621487,1.2166804,-0.8593162,-3.6081152,0.6199742,3.606763,0.06594762,-1.6350743,1.9357624,1.0797868,-4.2556143,1.3598732,-2.2946262,0.6202006,0.10929052
-0.15865082,-2.2421463,3.219608,0.30995917,0.80765283,2.870117,-1.1217785,2.4038873,1.2612256,0.9665856,-1.5026736,-0.3917954,3.7694652,0.22219512,-1.2515081,-1.4215078,0.9235303,-1.6059176,3.4141467,-1.3113036,-0.21807387,-0.62448716
1.7162904,-1.12269,1.0338664,0.025428265,0.72997445,2.2737632,-0.83659804,-0.13535836,-0.019799061,0.5188247,-3.661268,0.24643792,3.125197,0.026860118,0.39842135,0.3062017,-0.029710315,-3.011531,2.6712668,-2.790848,0.5770527,0.38915414
0.852047,-3.3107953,1.6884527,-0.4530651,0.83953714,2.0327563,1.1118997,0.80429554,1.5572014,1.614273,-2.5500479,-1.3232424,2.8790815,0.6758,0.16923314,0.392837,2.3831167,-2.0529733,2.1478453,-0.32439992,-0.8755469,-0.97626305
1.1596813,-2.2069752,1.6963075,-0.051495522,0.46460417,1.9888315,1.1270652,0.91704196,-0.29359218,1.7619724,-2.7886252,-0.15475412,2.3700905,-0.013505571,1.0118217,1.1354424,2.3941376,-2.304058,3.063759,-2.7485209,-1.1537638,-0.9822093
0.30406076,-1.9680262,1.6455363,0.20477778,-0.76925224,2.1535482,1.5656738,1.5992794,0.13217106,1.5688045,-2.2925804,-0.58674455,2.678758,-0.44552714,1.6874479,0.1230242,0.59561,-1.9745203,3.3568509,-1.2023546,-0.5356567,-0.30853906
1.9017854,-2.8905277,5.1040955,0.32429045,0.46530768,2.7337663,-0.16708851,2.8408656,1.7964323,0.7121478,-3.3356807,-1.1593238,2.8756938,-1.729631,-0.69064045,-1.6889735,0.19320627,-3.2784383,2.7795177,-0.3027559,-1.2965908,-1.0753183
0.6182977,-1.9188955,3.307756,-0.070427075,0.11767066,2.6653297,1.0377195,1.8384671,-0.42848247,1.9164265,-1.8043798,-1.5525347,2.0438912,-0.31202948,1.1789298,-0.17622119,0.41099188,-2.2330058,3.7891636,-0.9383876,-1.3235673,-1.0518721
1.59302,-2.1410062,2.3028038,-0.35885552,0.5582551,3.0076787,-0.6247417,0.5518222,0.090009205,1.1471146,-2.2707615,-0.53617096,3.9581985,-0.14521721,-0.5545988,-1.7267294,-0.25372997,-1.6360099,1.9796443,-0.8339501,-0.4564266,-0.77459836
1.7613231,-1.4312539,1.4133375,0.28361213,1.2182883,1.8938478,0.98972213,0.03998828,0.6995146,0.21050355,-3.4307213,-0.24020526,2.6248426,-1.2099744,1.0616767,1.2384039,0.31065962,-2.758578,1.8566687,-1.5732441,0.14756958,0.34550256
1.3097521,-2.1479666,2.427941,-0.15632755,0.59610164,2.2159123,-0.7178825,0.8225578,0.12102128,0.92292964,-3.1519284,0.18487677,2.7619832,-0.7760604,-0.8550549,-1.5808948,0.3388779,-2.279127,2.140838,-2.0680046,-0.83713394,-0.9260777
2.0760484,-2.1477458,2.7820015,0.76765704,0.32947838,2.5117323,0.6975659,1.5462482,0.8716722,0.51684207,-2.8396204,-1.330667,2.563171,-1.8084298,0.65001166,-0.70163965,-0.71867293,-3.1414435,1.4929163,-0.27790356,-0.4997955,-0.3766595
-0.28316492,-1.956287,3.5256798,-0.5774635,0.6085836,2.3198926,0.81806606,2.8456266,1.5683752,0.9584545,-2.6544805,-2.0880167,3.4190748,0.47930792,0.27115536,-0.5328152,0.9710199,-1.9130461,3.5945082,0.73905253,0.58108145,0.084667295
1.3729963,-0.43951765,2.136556,0.88111347,1.8686965,2.167949,-0.6871528,0.75198925,0.22818851,-0.80049485,-3.3279135,0.5315192,3.1612341,-0.15497658,-0.18971331,1.5868121,0.35093334,-3.9569428,2.2165298,-2.5103688,0.22578381,0.44412196
0.5618913,-1.9410897,1.0759023,-1.1172265,0.5981059,3.2237327,-0.49736813,-0.38039857,1.5246971,0.049028207,-3.8119767,0.94089985,3.4585378,0.6470218,-0.6779175,1.7017041,1.3537875,-3.2222908,2.8887658,-2.731717,2.0471203,1.7602618
-0.2524839,-1.0153762,2.5082042,0.007910624,0.041221313,3.4591382,0.7273463,1.0765003,0.39146572,0.09851046,-1.2272754,0.4300544,2.9709735,-0.19237077,0.5112949,1.6887082,-0.45471898,-2.653227,3.2516239,-0.97499347,0.78539187,0.6687572
-0.0643959,-2.0363817,2.3389926,0.58588994,1.2463142,1.6355437,2.4904404,1.3625392,1.4776769,1.1934599,-2.3551784,-0.7808713,2.7701838,-0.925916,1.4871264,1.4871453,1.7408255,-2.0686522,3.1130347,-0.56465393,0.056172326,-0.0168982
2.175228,-2.050445,4.9937754,-0.13892072,1.7637007,3.9006808,-3.7351294,2.4735615,0.41543564,0.045366384,-3.5905457,-0.6109,4.765956,1.1012756,-2.8111782,-2.1678047,0.13298547,-3.541583,3.2866285,-1.6001871,-0.9723908,-1.0094523
-0.24661955,-2.2542667,1.317865,-0.50504744,0.96310836,3.2352235,0.7227322,0.82446045,1.013072,0.1931139,-2.1377826,-0.51788384,3.2640116,0.6667994,-0.38788462,1.6976712,1.5212367,-2.9566855,1.7641491,-1.000292,0.6334392,0.086472146
-0.25564346,-1.048902,2.6336663,-1.289877,1.1963185,4.995423,1.9761928,1.2756137,-0.035894886,-0.2727798,-2.7666602,-0.28907633,3.73309,-0.8511625,0.63684565,3.598785,0.91376495,-3.321154,3.3915071,-2.5600338,0.6884362,0.46926206
0.002995737,-1.6392283,3.215766,0.8298668,0.4095407,1.6003643,0.55144525,3.5933437,1.8235191,0.92991865,-2.4331937,-1.5023798,3.6936772,1.1143731,0.98759884,0.24418353,1.8330711,-2.148934,4.1443605,0.011725023,1.2581253,1.0620623
0.41564804,-0.8741982,1.2769529,0.20714542,1.4602958,2.120471,1.3732357,1.0553348,1.0636349,-0.2227399,-3.0632076,-1.0660622,3.4701655,0.2531461,1.5519059,2.3104467,0.69275385,-2.923783,2.731583,-0.67003167,2.115713,2.5056508
-0.8761935,-0.797472,2.4743567,-0.1455816,0.15101054,2.3970695,0.30548054,2.2680264,0.29785535,0.552765,-2.130494,-0.9426619,2.2200038,0.9025541,0.91213834,0.9240589,0.31875315,-2.7630858,4.264361,-1.028215,0.6901151,0.6449742
